"EMPLID","ACAD_CAREER","TERM","TERM_DESCR","FALL_COHORT_DESCR","CLASS_NBR","CLASS_NBR_STR","STDNT_ENRL_STATUS","CRSE_GRADE_OFF","CRSE_GRADE_MODIFIED","DFW_FLAG","TERM_TYPE","CLASS_DESCR","SUBJECT","DESCR_SUBJECT_MISMATCH"
"10000000217",GRAD,"0960",Fall Semester 2019,,54840,"54840",DR,P,N,0,FALL,Survey of HIST,HIST,0
"10000000218",UGRD,"0880",Spring Semester 2017,,37538,"37538",DR,A,N,0,SPRING,Principles of PSYC,PSYC,0
"10000000219",UGRD,"1080",Fall Semester 2023,,50941,"50941",WL,A,N,1,FALL,Principles of CS,CS,0
"10000000220",LAW,"1160",Summer Semester 2026,,30678,"30678",WL,P,N,1,SUMMER,Special Topics in ART,ART,0
"10000000221",UGRD,"1040",Summer Semester 2022,,45635,"45635",WL,C,N,1,SUMMER,Topics in ENGL,ENGL,0
"10000000222",GRAD,"1110",Fall Semester 2024,Fall Semester 2024,44083,"44083",EN,P,P,0,FALL,Special Topics in MATH,MATH,0
"10000000223",UGRD,"1030",Spring Semester 2022,,32343,"32343",WL,,N,1,SPRING,Advanced HIST,HIST,0
"10000000224",GRAD,"1020",Fall Semester 2021,Fall Semester 2021,39075,"39075",EN,P,P,0,FALL,Workshop: CS,ART,1
"10000000225",LAW,"0990",Fall Semester 2020,Fall Semester 2020,42581,"42581",EN,,N,0,FALL,Survey of ECON,BIO,1
"10000000226",UGRD,"1120",Spring Semester 2025,,34297,"34297",DR,A,N,0,SPRING,Advanced PSYC,PSYC,0
"10000000227",LAW,"1080",Fall Semester 2023,,45080,"45080",DR,,N,0,FALL,Lab in MATH,MATH,0
"10000000228",GRAD,"0860",Summer Semester 2016,,30145,"30145",EN,,N,0,SUMMER,Principles of PSYC,HIST,1
"10000000229",LAW,"1120",Spring Semester 2025,,43047,"43047",WL,C,N,1,SPRING,Special Topics in CHEM,CHEM,0
"10000000230",GRAD,"0910",Spring Semester 2018,,32205,"32205",WL,C,N,1,SPRING,Topics in ENGL,ENGL,0
"10000000231",LAW,"0860",Summer Semester 2016,,42881,"42881",EN,P,P,0,SUMMER,Workshop: PSYC,PHYS,1
"10000000232",LAW,"1140",Fall Semester 2025,Fall Semester 2025,50189,"50189",EN,P,P,0,FALL,Principles of ART,ART,0
"10000000233",GRAD,"1070",Summer Semester 2023,,53456,"53456",DR,A,N,0,SUMMER,Lab in HIST,HIST,0
"10000000234",UGRD,"1140",Fall Semester 2025,Fall Semester 2025,31951,"31951",EN,,N,0,FALL,Principles of ART,ART,0
"10000000235",UGRD,"0810",Fall Semester 2014,,31706,"31706",DR,,N,0,FALL,Topics in BIO,BIO,0
"10000000236",GRAD,"1100",Summer Semester 2024,,41692,"41692",WL,P,N,1,SUMMER,Topics in ART,ART,0
"10000000237",UGRD,"0920",Summer Semester 2018,,45245,"45245",DR,P,N,0,SUMMER,Principles of ART,ART,0
"10000000238",LAW,"1030",Spring Semester 2022,,32554,"32554",EN,,N,0,SPRING,Workshop: BIO,BIO,0
"10000000239",LAW,"0920",Summer Semester 2018,,34525,"34525",WL,B,N,1,SUMMER,Seminar in PHYS,PHYS,0
"10000000240",LAW,"1010",Summer Semester 2021,,38193,"38193",WL,P,N,1,SUMMER,Workshop: CHEM,CHEM,0
"10000000241",LAW,"0920",Summer Semester 2018,,39810,"39810",EN,C,C,0,SUMMER,Lab in MATH,MATH,0
"10000000242",GRAD,"1100",Summer Semester 2024,,57944,"57944",EN,B,B,0,SUMMER,Workshop: PHYS,PHYS,0
"10000000243",GRAD,"1140",Fall Semester 2025,,31908,"31908",WL,,N,1,FALL,Lab in ART,ENGL,1
"10000000244",GRAD,"1050",Fall Semester 2022,,47608,"47608",DR,N,N,0,FALL,Fundamentals of HIST,HIST,0
"10000000245",GRAD,"1030",Spring Semester 2022,,56752,"56752",EN,,N,0,SPRING,Survey of PSYC,PSYC,0
"10000000246",GRAD,"1150",Spring Semester 2026,,31010,"31010",WL,C,N,1,SPRING,Special Topics in ENGL,ECON,1
"10000000247",GRAD,"0820",Spring Semester 2015,,35862,"35862",EN,N,N,0,SPRING,Special Topics in PHYS,PHYS,0
"10000000248",LAW,"0960",Fall Semester 2019,,43759,"43759",DR,B,N,0,FALL,Intro to HIST,HIST,0
"10000000249",GRAD,"0950",Summer Semester 2019,,48327,"48327",EN,C,C,0,SUMMER,Principles of CS,CS,0
"10000000250",UGRD,"1190",Summer Semester 2027,,54501,"54501",EN,B,B,0,SUMMER,Special Topics in ENGL,MATH,1
"10000000251",LAW,"1000",Spring Semester 2021,,42061,"42061",DR,,N,0,SPRING,Workshop: ECON,ECON,0
"10000000252",LAW,"1070",Summer Semester 2023,,40312,"40312",DR,N,N,0,SUMMER,Special Topics in ECON,ECON,0
"10000000253",GRAD,"1150",Spring Semester 2026,,31010,"31010",EN,B,B,0,SPRING,Special Topics in ENGL,ECON,1
"10000000254",LAW,"0930",Fall Semester 2018,,47880,"47880",WL,B,N,1,FALL,Special Topics in BIO,BIO,0
"10000000255",LAW,"0840",Fall Semester 2015,,44878,"44878",WL,B,N,1,FALL,Special Topics in MATH,MATH,0
"10000000256",GRAD,"0940",Spring Semester 2019,,53945,"53945",EN,N,N,0,SPRING,Survey of ENGL,ENGL,0
"10000000257",UGRD,"0900",Fall Semester 2017,Fall Semester 2017,31553,"31553",EN,N,N,0,FALL,Fundamentals of CS,CS,0
"10000000258",UGRD,"1180",Spring Semester 2027,,53985,"53985",EN,P,P,0,SPRING,Principles of PHYS,PHYS,0
"10000000259",UGRD,"0890",Summer Semester 2017,,57082,"57082",EN,,N,0,SUMMER,Intro to CS,CS,0
"10000000260",LAW,"1080",Fall Semester 2023,Fall Semester 2023,36027,"36027",EN,P,P,0,FALL,Topics in CHEM,CHEM,0
"10000000261",LAW,"1000",Spring Semester 2021,,50028,"50028",WL,P,N,1,SPRING,Principles of ENGL,ENGL,0
"10000000262",UGRD,"0810",Fall Semester 2014,,34851,"34851",DR,P,N,0,FALL,Topics in CS,HIST,1
"10000000263",GRAD,"1040",Summer Semester 2022,,53037,"53037",WL,,N,1,SUMMER,Intro to HIST,HIST,0
"10000000264",UGRD,"0830",Summer Semester 2015,,46752,"46752",WL,B,N,1,SUMMER,Special Topics in CS,CS,0
"10000000265",GRAD,"0810",Fall Semester 2014,,44754,"44754",WL,C,N,1,FALL,Intro to MATH,MATH,0
"10000000266",UGRD,"1130",Summer Semester 2025,,40652,"40652",DR,C,N,0,SUMMER,Survey of MATH,MATH,0
"10000000267",LAW,"0860",Summer Semester 2016,,55918,"55918",EN,C,C,0,SUMMER,Principles of ART,ART,0
"10000000268",UGRD,"0880",Spring Semester 2017,,37323,"37323",DR,,N,0,SPRING,Seminar in HIST,ART,1
"10000000269",LAW,"1130",Summer Semester 2025,,47036,"47036",WL,,N,1,SUMMER,Lab in ECON,ECON,0
"10000000270",GRAD,"0840",Fall Semester 2015,Fall Semester 2015,44878,"44878",EN,A,A,0,FALL,Special Topics in MATH,MATH,0
"10000000271",UGRD,"0820",Spring Semester 2015,,43691,"43691",EN,C,C,0,SPRING,Fundamentals of ECON,PHYS,1
"10000000272",LAW,"0980",Summer Semester 2020,,30803,"30803",WL,N,N,1,SUMMER,Seminar in ART,ART,0
"10000000273",LAW,"0880",Spring Semester 2017,,59736,"59736",EN,P,P,0,SPRING,Topics in MATH,MATH,0
"10000000274",LAW,"0920",Summer Semester 2018,,59999,"59999",DR,A,N,0,SUMMER,Lab in ECON,ECON,0
"10000000275",GRAD,"1080",Fall Semester 2023,,41649,"41649",DR,P,N,0,FALL,Intro to BIO,BIO,0
"10000000276",GRAD,"0870",Fall Semester 2016,,59367,"59367",DR,,N,0,FALL,Survey of MATH,MATH,0
"10000000277",GRAD,"1080",Fall Semester 2023,,31590,"31590",DR,B,N,0,FALL,Seminar in MATH,MATH,0
"10000000278",UGRD,"1120",Spring Semester 2025,,31846,"31846",DR,B,N,0,SPRING,Intro to BIO,BIO,0
"10000000279",GRAD,"1180",Spring Semester 2027,,36180,"36180",DR,,N,0,SPRING,Survey of ART,ART,0
"10000000280",UGRD,"0930",Fall Semester 2018,,44495,"44495",WL,C,N,1,FALL,Lab in ECON,ECON,0
"10000000281",UGRD,"1140",Fall Semester 2025,,50706,"50706",DR,,N,0,FALL,Survey of CHEM,CHEM,0
"10000000282",UGRD,"0810",Fall Semester 2014,,56221,"56221",DR,P,N,0,FALL,Special Topics in MATH,MATH,0
"10000000283",UGRD,"0970",Spring Semester 2020,,30909,"30909",EN,A,A,0,SPRING,Intro to ART,BIO,1
"10000000284",LAW,"0910",Spring Semester 2018,,40812,"40812",WL,,N,1,SPRING,Topics in ENGL,ENGL,0
"10000000285",GRAD,"0990",Fall Semester 2020,,50834,"50834",DR,C,N,0,FALL,Principles of PSYC,PSYC,0
"10000000286",UGRD,"1060",Spring Semester 2023,,37454,"37454",DR,C,N,0,SPRING,Advanced CHEM,PSYC,1
"10000000287",GRAD,"1190",Summer Semester 2027,,52352,"52352",WL,,N,1,SUMMER,Topics in PSYC,HIST,1
"10000000288",GRAD,"0950",Summer Semester 2019,,56658,"56658",EN,B,B,0,SUMMER,Workshop: PSYC,PSYC,0
"10000000289",GRAD,"1010",Summer Semester 2021,,32059,"32059",EN,P,P,0,SUMMER,Seminar in ENGL,ENGL,0
"10000000290",UGRD,"0910",Spring Semester 2018,,44204,"44204",DR,C,N,0,SPRING,Seminar in MATH,MATH,0
"10000000291",UGRD,"0960",Fall Semester 2019,,56855,"56855",WL,C,N,1,FALL,Lab in ECON,ECON,0
"10000000292",LAW,"0970",Spring Semester 2020,,47462,"47462",EN,A,A,0,SPRING,Intro to PSYC,PSYC,0
"10000000293",UGRD,"1010",Summer Semester 2021,,57132,"57132",EN,P,P,0,SUMMER,Seminar in CHEM,CHEM,0
"10000000294",LAW,"0880",Spring Semester 2017,,33494,"33494",WL,B,N,1,SPRING,Advanced ENGL,PSYC,1
"10000000295",LAW,"0820",Spring Semester 2015,,55848,"55848",DR,A,N,0,SPRING,Workshop: PSYC,PSYC,0
"10000000296",GRAD,"1190",Summer Semester 2027,,47394,"47394",WL,A,N,1,SUMMER,Special Topics in HIST,HIST,0
"10000000297",UGRD,"1040",Summer Semester 2022,,35134,"35134",DR,A,N,0,SUMMER,Advanced ECON,ECON,0
"10000000298",GRAD,"0930",Fall Semester 2018,Fall Semester 2018,48161,"48161",EN,N,N,0,FALL,Fundamentals of CHEM,CHEM,0
"10000000299",GRAD,"0820",Spring Semester 2015,,40567,"40567",DR,A,N,0,SPRING,Lab in ENGL,ENGL,0
"10000000300",GRAD,"1170",Fall Semester 2026,,51317,"51317",WL,P,N,1,FALL,Principles of ART,ART,0
"10000000301",UGRD,"1150",Spring Semester 2026,,35528,"35528",WL,A,N,1,SPRING,Workshop: HIST,HIST,0
"10000000302",GRAD,"1090",Spring Semester 2024,,43932,"43932",EN,,N,0,SPRING,Seminar in HIST,CHEM,1
"10000000303",UGRD,"0920",Summer Semester 2018,,42161,"42161",EN,,N,0,SUMMER,Survey of HIST,HIST,0
"10000000304",LAW,"0860",Summer Semester 2016,,36545,"36545",DR,N,N,0,SUMMER,Fundamentals of HIST,HIST,0
"10000000305",LAW,"0830",Summer Semester 2015,,41146,"41146",EN,B,B,0,SUMMER,Seminar in ENGL,CS,1
"10000000306",GRAD,"1070",Summer Semester 2023,,51867,"51867",EN,P,P,0,SUMMER,Topics in ENGL,ENGL,0
"10000000307",GRAD,"1120",Spring Semester 2025,,33363,"33363",WL,B,N,1,SPRING,Advanced CS,CS,0
"10000000308",UGRD,"1110",Fall Semester 2024,Fall Semester 2024,42015,"42015",EN,N,N,0,FALL,Survey of ECON,ECON,0
"10000000309",UGRD,"0980",Summer Semester 2020,,32484,"32484",WL,P,N,1,SUMMER,Topics in PHYS,PHYS,0
"10000000310",LAW,"0910",Spring Semester 2018,,50574,"50574",DR,C,N,0,SPRING,Seminar in CHEM,CHEM,0
"10000000311",GRAD,"1010",Summer Semester 2021,,59946,"59946",DR,B,N,0,SUMMER,Fundamentals of HIST,PSYC,1
"10000000312",LAW,"0810",Fall Semester 2014,Fall Semester 2014,53414,"53414",EN,N,N,0,FALL,Seminar in PHYS,PHYS,0
"10000000313",UGRD,"0870",Fall Semester 2016,,33627,"33627",DR,A,N,0,FALL,Seminar in ART,ART,0
"10000000314",UGRD,"1120",Spring Semester 2025,,48285,"48285",DR,B,N,0,SPRING,Advanced CHEM,CHEM,0
"10000000315",UGRD,"1080",Fall Semester 2023,,45810,"45810",WL,N,N,1,FALL,Special Topics in MATH,MATH,0
"10000000316",GRAD,"1030",Spring Semester 2022,,43345,"43345",EN,N,N,0,SPRING,Survey of CS,CS,0
"10000000317",UGRD,"0870",Fall Semester 2016,Fall Semester 2016,43646,"43646",EN,B,B,0,FALL,Intro to BIO,MATH,1
"10000000318",UGRD,"1090",Spring Semester 2024,,32071,"32071",EN,N,N,0,SPRING,Intro to PHYS,PHYS,0
"10000000319",LAW,"0850",Spring Semester 2016,,47719,"47719",EN,,N,0,SPRING,Lab in CS,CS,0
"10000000320",GRAD,"1190",Summer Semester 2027,,52281,"52281",EN,A,A,0,SUMMER,Lab in BIO,BIO,0
"10000000321",LAW,"0900",Fall Semester 2017,Fall Semester 2017,39177,"39177",EN,A,A,0,FALL,Survey of CHEM,CHEM,0
"10000000322",UGRD,"1080",Fall Semester 2023,,57538,"57538",WL,C,N,1,FALL,Special Topics in PSYC,PSYC,0
"10000000323",UGRD,"0990",Fall Semester 2020,Fall Semester 2020,39640,"39640",EN,P,P,0,FALL,Special Topics in ART,ART,0
"10000000324",GRAD,"1000",Spring Semester 2021,,59877,"59877",DR,B,N,0,SPRING,Seminar in ECON,ECON,0
"10000000325",GRAD,"0890",Summer Semester 2017,,42852,"42852",DR,C,N,0,SUMMER,Principles of PSYC,PSYC,0
"10000000326",LAW,"0980",Summer Semester 2020,,36365,"36365",EN,,N,0,SUMMER,Seminar in ECON,PSYC,1
"10000000327",UGRD,"0870",Fall Semester 2016,,32724,"32724",DR,N,N,0,FALL,Topics in ENGL,ENGL,0
"10000000328",LAW,"0940",Spring Semester 2019,,30612,"30612",EN,B,B,0,SPRING,Intro to ECON,ECON,0
"10000000329",UGRD,"0950",Summer Semester 2019,,41635,"41635",DR,P,N,0,SUMMER,Fundamentals of CS,CS,0
"10000000330",GRAD,"1160",Summer Semester 2026,,38017,"38017",EN,A,A,0,SUMMER,Topics in MATH,MATH,0
"10000000331",LAW,"1080",Fall Semester 2023,,48630,"48630",WL,N,N,1,FALL,Fundamentals of HIST,HIST,0
"10000000332",GRAD,"1090",Spring Semester 2024,,40321,"40321",WL,C,N,1,SPRING,Fundamentals of MATH,MATH,0
"10000000333",UGRD,"0890",Summer Semester 2017,,44567,"44567",DR,C,N,0,SUMMER,Special Topics in MATH,HIST,1
"10000000334",UGRD,"0840",Fall Semester 2015,,57536,"57536",DR,P,N,0,FALL,Survey of CS,CS,0
"10000000335",LAW,"0960",Fall Semester 2019,Fall Semester 2019,38838,"38838",EN,N,N,0,FALL,Survey of BIO,BIO,0
"10000000336",GRAD,"0880",Spring Semester 2017,,37825,"37825",DR,A,N,0,SPRING,Intro to HIST,BIO,1
"10000000337",LAW,"1000",Spring Semester 2021,,32895,"32895",DR,C,N,0,SPRING,Workshop: PHYS,PHYS,0
"10000000338",UGRD,"0820",Spring Semester 2015,,48751,"48751",DR,,N,0,SPRING,Advanced ENGL,ENGL,0
"10000000339",GRAD,"1140",Fall Semester 2025,,59770,"59770",WL,B,N,1,FALL,Seminar in PSYC,PSYC,0
"10000000340",UGRD,"1020",Fall Semester 2021,,39140,"39140",WL,P,N,1,FALL,Topics in PSYC,BIO,1
"10000000341",UGRD,"1150",Spring Semester 2026,,52685,"52685",DR,A,N,0,SPRING,Seminar in CHEM,PHYS,1
"10000000342",UGRD,"0860",Summer Semester 2016,,54049,"54049",EN,C,C,0,SUMMER,Fundamentals of PSYC,PSYC,0
"10000000343",LAW,"1030",Spring Semester 2022,,57655,"57655",DR,C,N,0,SPRING,Fundamentals of MATH,MATH,0
"10000000344",UGRD,"0950",Summer Semester 2019,,36495,"36495",DR,,N,0,SUMMER,Seminar in CHEM,CHEM,0
"10000000345",LAW,"1120",Spring Semester 2025,,57211,"57211",EN,B,B,0,SPRING,Lab in MATH,ENGL,1
"10000000346",GRAD,"0870",Fall Semester 2016,Fall Semester 2016,30629,"30629",EN,B,B,0,FALL,Special Topics in ART,ART,0
"10000000347",GRAD,"1100",Summer Semester 2024,,55841,"55841",EN,C,C,0,SUMMER,Advanced ECON,ECON,0
"10000000348",LAW,"0900",Fall Semester 2017,,38262,"38262",WL,B,N,1,FALL,Topics in MATH,MATH,0
"10000000349",UGRD,"0880",Spring Semester 2017,,40317,"40317",WL,B,N,1,SPRING,Special Topics in CS,CS,0
"10000000350",LAW,"0870",Fall Semester 2016,,42200,"42200",DR,P,N,0,FALL,Intro to ENGL,ENGL,0
"10000000351",LAW,"1020",Fall Semester 2021,Fall Semester 2021,43264,"43264",EN,,N,0,FALL,Topics in CS,CS,0
"10000000352",GRAD,"0900",Fall Semester 2017,,48821,"48821",DR,B,N,0,FALL,Fundamentals of ECON,PHYS,1
"10000000353",GRAD,"1150",Spring Semester 2026,,44705,"44705",WL,,N,1,SPRING,Seminar in MATH,MATH,0
"10000000354",GRAD,"0900",Fall Semester 2017,Fall Semester 2017,56873,"56873",EN,C,C,0,FALL,Special Topics in CS,CS,0
"10000000355",UGRD,"1180",Spring Semester 2027,,44662,"44662",DR,A,N,0,SPRING,Advanced HIST,HIST,0
"10000000356",GRAD,"0990",Fall Semester 2020,,52531,"52531",DR,A,N,0,FALL,Seminar in ART,ART,0
"10000000357",LAW,"1050",Fall Semester 2022,Fall Semester 2022,52103,"52103",EN,A,A,0,FALL,Lab in MATH,CS,1
"10000000358",LAW,"0960",Fall Semester 2019,Fall Semester 2019,39148,"39148",EN,,N,0,FALL,Survey of ENGL,ENGL,0
"10000000359",UGRD,"0940",Spring Semester 2019,,45812,"45812",DR,N,N,0,SPRING,Workshop: ENGL,ENGL,0
"10000000360",UGRD,"1090",Spring Semester 2024,,50107,"50107",EN,,N,0,SPRING,Special Topics in CHEM,CHEM,0
"10000000361",GRAD,"0900",Fall Semester 2017,,45465,"45465",DR,N,N,0,FALL,Lab in BIO,BIO,0
"10000000362",LAW,"0840",Fall Semester 2015,Fall Semester 2015,45726,"45726",EN,P,P,0,FALL,Advanced ENGL,ENGL,0
"10000000363",GRAD,"1100",Summer Semester 2024,,45625,"45625",DR,N,N,0,SUMMER,Seminar in PSYC,PSYC,0
"10000000364",UGRD,"0810",Fall Semester 2014,Fall Semester 2014,52345,"52345",EN,,N,0,FALL,Seminar in BIO,HIST,1
"10000000365",LAW,"0890",Summer Semester 2017,,43087,"43087",EN,,N,0,SUMMER,Workshop: MATH,MATH,0
"10000000366",GRAD,"1180",Spring Semester 2027,,38091,"38091",WL,P,N,1,SPRING,Advanced ENGL,ENGL,0
"10000000367",LAW,"0850",Spring Semester 2016,,51950,"51950",DR,P,N,0,SPRING,Topics in BIO,BIO,0
"10000000368",LAW,"0920",Summer Semester 2018,,47800,"47800",EN,B,B,0,SUMMER,Advanced MATH,ECON,1
"10000000369",LAW,"0830",Summer Semester 2015,,59233,"59233",EN,P,P,0,SUMMER,Lab in ECON,ECON,0
"10000000370",GRAD,"0810",Fall Semester 2014,,37864,"37864",DR,P,N,0,FALL,Lab in PSYC,PSYC,0
"10000000371",LAW,"1010",Summer Semester 2021,,37749,"37749",WL,N,N,1,SUMMER,Seminar in MATH,BIO,1
"10000000372",GRAD,"1020",Fall Semester 2021,,50540,"50540",DR,B,N,0,FALL,Principles of ENGL,ENGL,0
"10000000373",GRAD,"0870",Fall Semester 2016,Fall Semester 2016,40983,"40983",EN,A,A,0,FALL,Principles of HIST,HIST,0
"10000000374",GRAD,"1190",Summer Semester 2027,,30165,"30165",WL,A,N,1,SUMMER,Workshop: BIO,BIO,0
"10000000375",LAW,"1050",Fall Semester 2022,,42475,"42475",WL,P,N,1,FALL,Lab in PSYC,PSYC,0
"10000000376",GRAD,"0890",Summer Semester 2017,,45046,"45046",EN,B,B,0,SUMMER,Advanced ART,ART,0
"10000000377",GRAD,"1060",Spring Semester 2023,,48636,"48636",WL,,N,1,SPRING,Special Topics in MATH,MATH,0
"10000000378",LAW,"0910",Spring Semester 2018,,51763,"51763",DR,A,N,0,SPRING,Lab in CHEM,CHEM,0
"10000000379",LAW,"1130",Summer Semester 2025,,40959,"40959",WL,N,N,1,SUMMER,Principles of PSYC,PSYC,0
"10000000380",LAW,"1090",Spring Semester 2024,,35766,"35766",DR,B,N,0,SPRING,Special Topics in MATH,MATH,0
"10000000381",GRAD,"0950",Summer Semester 2019,,56658,"56658",DR,A,N,0,SUMMER,Workshop: PSYC,PSYC,0
"10000000382",UGRD,"1190",Summer Semester 2027,,31121,"31121",DR,N,N,0,SUMMER,Fundamentals of PSYC,PSYC,0
"10000000383",LAW,"0820",Spring Semester 2015,,44814,"44814",DR,N,N,0,SPRING,Lab in PHYS,PHYS,0
"10000000384",GRAD,"0830",Summer Semester 2015,,53683,"53683",DR,N,N,0,SUMMER,Workshop: PSYC,PSYC,0
"10000000385",LAW,"0910",Spring Semester 2018,,33159,"33159",WL,P,N,1,SPRING,Advanced PSYC,MATH,1
"10000000386",UGRD,"1080",Fall Semester 2023,,32031,"32031",DR,C,N,0,FALL,Survey of PSYC,CHEM,1
"10000000387",UGRD,"0970",Spring Semester 2020,,48925,"48925",WL,C,N,1,SPRING,Lab in PSYC,PSYC,0
"10000000388",UGRD,"0870",Fall Semester 2016,,59905,"59905",WL,N,N,1,FALL,Principles of MATH,MATH,0
"10000000389",GRAD,"1120",Spring Semester 2025,,32272,"32272",DR,N,N,0,SPRING,Intro to HIST,HIST,0
"10000000390",GRAD,"0930",Fall Semester 2018,Fall Semester 2018,47846,"47846",EN,,N,0,FALL,Topics in ART,ART,0
"10000000391",UGRD,"1010",Summer Semester 2021,,30814,"30814",EN,B,B,0,SUMMER,Principles of ENGL,CS,1
"10000000392",GRAD,"0820",Spring Semester 2015,,34529,"34529",WL,P,N,1,SPRING,Topics in ENGL,ENGL,0
"10000000393",UGRD,"1180",Spring Semester 2027,,48512,"48512",EN,P,P,0,SPRING,Survey of BIO,BIO,0
"10000000394",UGRD,"1120",Spring Semester 2025,,53215,"53215",EN,P,P,0,SPRING,Seminar in CS,CS,0
"10000000395",UGRD,"1160",Summer Semester 2026,,31940,"31940",WL,A,N,1,SUMMER,Workshop: PHYS,PHYS,0
"10000000396",GRAD,"0860",Summer Semester 2016,,39336,"39336",EN,B,B,0,SUMMER,Seminar in ENGL,ENGL,0
"10000000397",GRAD,"0850",Spring Semester 2016,,39372,"39372",EN,B,B,0,SPRING,Intro to PHYS,MATH,1
"10000000398",UGRD,"0970",Spring Semester 2020,,49317,"49317",DR,N,N,0,SPRING,Intro to ENGL,ENGL,0
"10000000399",UGRD,"1010",Summer Semester 2021,,57438,"57438",DR,N,N,0,SUMMER,Advanced PSYC,PSYC,0
"10000000400",GRAD,"1180",Spring Semester 2027,,44270,"44270",EN,N,N,0,SPRING,Advanced HIST,CHEM,1
"10000000401",GRAD,"1090",Spring Semester 2024,,35015,"35015",EN,A,A,0,SPRING,Fundamentals of ENGL,ART,1
"10000000402",LAW,"0860",Summer Semester 2016,,57250,"57250",EN,A,A,0,SUMMER,Special Topics in CHEM,CHEM,0
"10000000403",UGRD,"1190",Summer Semester 2027,,39233,"39233",DR,C,N,0,SUMMER,Principles of MATH,MATH,0
"10000000404",LAW,"0860",Summer Semester 2016,,45215,"45215",EN,,N,0,SUMMER,Seminar in ECON,ECON,0
"10000000405",UGRD,"1030",Spring Semester 2022,,44261,"44261",EN,N,N,0,SPRING,Advanced PHYS,PHYS,0
"10000000406",UGRD,"1070",Summer Semester 2023,,37296,"37296",WL,B,N,1,SUMMER,Advanced MATH,MATH,0
"10000000407",LAW,"1040",Summer Semester 2022,,42420,"42420",WL,C,N,1,SUMMER,Survey of PSYC,PSYC,0
"10000000408",LAW,"1150",Spring Semester 2026,,58472,"58472",EN,C,C,0,SPRING,Fundamentals of HIST,HIST,0
"10000000409",GRAD,"0840",Fall Semester 2015,,54798,"54798",WL,N,N,1,FALL,Seminar in MATH,MATH,0
"10000000410",UGRD,"0850",Spring Semester 2016,,56593,"56593",EN,P,P,0,SPRING,Workshop: BIO,BIO,0
"10000000411",UGRD,"1090",Spring Semester 2024,,40093,"40093",WL,A,N,1,SPRING,Workshop: MATH,MATH,0
"10000000412",GRAD,"1170",Fall Semester 2026,Fall Semester 2026,58635,"58635",EN,C,C,0,FALL,Seminar in CHEM,PSYC,1
"10000000413",GRAD,"0870",Fall Semester 2016,,45836,"45836",DR,C,N,0,FALL,Special Topics in ECON,MATH,1
"10000000414",UGRD,"1130",Summer Semester 2025,,35025,"35025",WL,A,N,1,SUMMER,Intro to CS,CS,0
"10000000415",LAW,"1000",Spring Semester 2021,,57236,"57236",DR,,N,0,SPRING,Seminar in ECON,ECON,0
"10000000416",UGRD,"1170",Fall Semester 2026,,40544,"40544",DR,P,N,0,FALL,Special Topics in PSYC,PSYC,0
"10000000417",UGRD,"0860",Summer Semester 2016,,44106,"44106",WL,N,N,1,SUMMER,Fundamentals of CHEM,CHEM,0
"10000000418",UGRD,"0830",Summer Semester 2015,,54574,"54574",WL,A,N,1,SUMMER,Principles of MATH,MATH,0
"10000000419",LAW,"0870",Fall Semester 2016,,45901,"45901",DR,C,N,0,FALL,Survey of PSYC,ART,1
"10000000420",UGRD,"1060",Spring Semester 2023,,37902,"37902",DR,P,N,0,SPRING,Seminar in BIO,BIO,0
"10000000421",UGRD,"1140",Fall Semester 2025,,54521,"54521",DR,N,N,0,FALL,Special Topics in PSYC,PSYC,0
"10000000422",UGRD,"0850",Spring Semester 2016,,38237,"38237",DR,P,N,0,SPRING,Lab in HIST,HIST,0
"10000000423",GRAD,"1080",Fall Semester 2023,Fall Semester 2023,51615,"51615",EN,C,C,0,FALL,Advanced ECON,ECON,0
"10000000424",GRAD,"0920",Summer Semester 2018,,47786,"47786",EN,,N,0,SUMMER,Principles of MATH,ENGL,1
"10000000425",UGRD,"0820",Spring Semester 2015,,30336,"30336",DR,C,N,0,SPRING,Lab in HIST,HIST,0
"10000000426",LAW,"1030",Spring Semester 2022,,56752,"56752",EN,P,P,0,SPRING,Survey of PSYC,PSYC,0
"10000000427",UGRD,"0840",Fall Semester 2015,,36931,"36931",DR,N,N,0,FALL,Fundamentals of CHEM,CHEM,0
"10000000428",LAW,"1150",Spring Semester 2026,,58707,"58707",DR,N,N,0,SPRING,Principles of CS,CS,0
"10000000429",LAW,"1130",Summer Semester 2025,,49887,"49887",DR,N,N,0,SUMMER,Advanced CS,CS,0
"10000000430",LAW,"0810",Fall Semester 2014,,56771,"56771",DR,N,N,0,FALL,Workshop: HIST,HIST,0
"10000000431",GRAD,"1050",Fall Semester 2022,,43392,"43392",DR,N,N,0,FALL,Workshop: PHYS,CHEM,1
"10000000432",LAW,"1030",Spring Semester 2022,,52871,"52871",EN,P,P,0,SPRING,Lab in ART,ART,0
"10000000433",UGRD,"0900",Fall Semester 2017,,38962,"38962",DR,C,N,0,FALL,Special Topics in PSYC,PSYC,0
"10000000434",GRAD,"0950",Summer Semester 2019,,38594,"38594",DR,B,N,0,SUMMER,Special Topics in HIST,HIST,0
"10000000435",LAW,"0810",Fall Semester 2014,Fall Semester 2014,40816,"40816",EN,P,P,0,FALL,Advanced HIST,ART,1
"10000000436",UGRD,"1180",Spring Semester 2027,,40856,"40856",EN,,N,0,SPRING,Intro to ECON,ECON,0
